match_id,match_date,player1,player2,match_link
15-04-2026-dawid-pyrek-miroslaw-warzecha,2026-04-15 21:05:00,Dawid Pyrek,Miroslaw Warzecha,https://scores24.live/en/table-tennis/15-04-2026-dawid-pyrek-miroslaw-warzecha
15-04-2026-kuba-golaszewski-stanislaw-wnek,2026-04-15 21:10:00,Kuba Golaszewski,Stanislaw Wnek,https://scores24.live/en/table-tennis/15-04-2026-kuba-golaszewski-stanislaw-wnek
15-04-2026-jakub-pruszkowski-piotr-gumulinski,2026-04-15 21:10:00,Jakub Pruszkowski,Piotr Gumulinski,https://scores24.live/en/table-tennis/15-04-2026-jakub-pruszkowski-piotr-gumulinski
15-04-2026-piotr-szafranek-mateusz-misiak,2026-04-15 21:20:00,Piotr Szafranek,Mateusz Misiak,https://scores24.live/en/table-tennis/15-04-2026-piotr-szafranek-mateusz-misiak
15-04-2026-ufnal-mateusz-edward-rutkowski-mateusz-1,2026-04-15 21:30:00,Mateusz Edward Ufnal,Rutkowski Mateusz,https://scores24.live/en/table-tennis/15-04-2026-ufnal-mateusz-edward-rutkowski-mateusz-1
15-04-2026-arkadiusz-skupinski-janus-slawomir,2026-04-15 21:30:00,Arkadiusz Skupinski,Slawomir Janus,https://scores24.live/en/table-tennis/15-04-2026-arkadiusz-skupinski-janus-slawomir
15-04-2026-lukasz-oracz-mariusz-baron,2026-04-15 21:35:00,Lukasz Oracz,Mariusz Baron,https://scores24.live/en/table-tennis/15-04-2026-lukasz-oracz-mariusz-baron
15-04-2026-adrian-fabis-marcin-kowalczyk-1,2026-04-15 21:35:00,Adrian Fabis,Marcin Kowalczyk,https://scores24.live/en/table-tennis/15-04-2026-adrian-fabis-marcin-kowalczyk-1
15-04-2026-szymon-brud-mateusz-misiak,2026-04-15 21:45:00,Szymon Brud,Mateusz Misiak,https://scores24.live/en/table-tennis/15-04-2026-szymon-brud-mateusz-misiak
15-04-2026-olbrycht-michal-rutkowski-mateusz-1,2026-04-15 21:50:00,Michal Olbrycht,Rutkowski Mateusz,https://scores24.live/en/table-tennis/15-04-2026-olbrycht-michal-rutkowski-mateusz-1
