player_low,player_high,matches,sweeps,avg_total_sets,avg_ATP,last_match,sweep_rate,non_sweep_rate
andrey troyan,stepan grygorenko,76,38,3.6447368421052633,66.69736842105263,2025-11-22 08:50:00,0.5,0.5
andrey troyan,valerii kolesnykov,31,11,3.903225806451613,71.38709677419355,2026-03-17 06:00:00,0.3548387096774194,0.6451612903225806
andrey troyan,vasily kondratenko,73,20,4.095890410958904,77.34246575342466,2025-02-09 12:05:00,0.273972602739726,0.726027397260274
andrey troyan,yaroslav kovshun,199,61,3.9899497487437188,74.321608040201,2026-04-15 08:30:00,0.3065326633165829,0.6934673366834171
andrey troyan,yurii volkov,301,102,3.9667774086378738,73.31229235880399,2026-04-16 15:10:00,0.3388704318936877,0.6611295681063123
andrey troyan,zdrobylko bohdan,106,28,4.1415094339622645,76.95283018867924,2026-02-04 08:05:00,0.2641509433962264,0.7358490566037736
andrii baklykov,bohdan kohut,24,7,3.8333333333333335,73.20833333333333,2024-01-31 11:05:00,0.2916666666666667,0.7083333333333333
andrii baklykov,denys pesternikov,28,8,4.0,75.78571428571429,2024-03-13 12:05:00,0.2857142857142857,0.7142857142857143
andrii baklykov,ivan kozachuk,28,6,4.071428571428571,75.64285714285714,2024-03-30 08:35:00,0.21428571428571427,0.7857142857142857
andrii baklykov,mykhailo kistechko,29,8,3.8620689655172415,75.13793103448276,2024-03-13 05:35:00,0.27586206896551724,0.7241379310344828
andrii baklykov,roman zholubak,28,16,3.642857142857143,66.42857142857143,2024-03-13 11:05:00,0.5714285714285714,0.4285714285714286
andrii baklykov,serhii rak,30,5,4.133333333333334,79.23333333333333,2024-03-30 10:53:51,0.16666666666666666,0.8333333333333334
andrii baklykov,volodymyr plishylo,20,7,3.9,71.3,2024-03-30 09:35:00,0.35,0.65
andrii datsenko,anton tur,269,67,4.074349442379182,76.12267657992565,2025-07-22 15:30:00,0.24907063197026022,0.7509293680297398
andrii datsenko,dmytro neborak,109,31,4.0,75.5137614678899,2025-11-11 17:30:00,0.28440366972477066,0.7155963302752293
andrii datsenko,ivan arkhipov,38,14,3.8684210526315788,72.76315789473684,2025-10-31 11:05:00,0.3684210526315789,0.631578947368421
andrii datsenko,ivan fedoryshyn,56,29,3.6785714285714284,65.71428571428571,2025-03-25 13:30:00,0.5178571428571429,0.4821428571428571
andrii datsenko,maksym baday,83,34,3.819277108433735,69.39759036144578,2025-03-25 16:00:00,0.40963855421686746,0.5903614457831325
andrii datsenko,oleg pavlyuk,55,17,4.036363636363636,76.23636363636363,2025-09-12 07:00:00,0.3090909090909091,0.6909090909090909
andrii datsenko,oleksandr bielskyi,44,14,4.0227272727272725,74.02272727272727,2025-04-03 11:10:00,0.3181818181818182,0.6818181818181819
andrii datsenko,oleksandr bondarchuk,125,36,4.048,75.936,2025-10-31 08:35:00,0.288,0.712
andrii datsenko,oleksandr shkurupii,137,30,4.160583941605839,79.56934306569343,2025-11-11 18:30:00,0.21897810218978103,0.781021897810219
andrii datsenko,oleksandr zhurba,396,149,3.8636363636363638,71.92676767676768,2025-11-11 16:30:00,0.37626262626262624,0.6237373737373737
