match_id,match_date,player1,player2,match_link
23-03-2026-tyn-daniel-zbynek-zientek,2026-03-23 13:30:00,Daniel Tyn,Zbynek Zientek,https://scores24.live/en/table-tennis/23-03-2026-tyn-daniel-zbynek-zientek
23-03-2026-cabis-michal-skotnica-martin,2026-03-23 15:00:00,Michal Cabis,Martin Skotnica,https://scores24.live/en/table-tennis/23-03-2026-cabis-michal-skotnica-martin
23-03-2026-jakub-vales-petr-bradach,2026-03-23 15:00:00,Jakub Vales,Petr Bradach,https://scores24.live/en/table-tennis/23-03-2026-jakub-vales-petr-bradach
23-03-2026-tomas-regner-milan-kolar,2026-03-23 15:00:00,Tomas Regner,Kolar Milan,https://scores24.live/en/table-tennis/23-03-2026-tomas-regner-milan-kolar
23-03-2026-yan-kanera-michal-jezek,2026-03-23 15:00:00,Jan Kanera,Michal Jezek,https://scores24.live/en/table-tennis/23-03-2026-yan-kanera-michal-jezek
23-03-2026-zbynek-pagac-michal-chalupa,2026-03-23 15:00:00,Zbynek Pagac,Michal Chalupa,https://scores24.live/en/table-tennis/23-03-2026-zbynek-pagac-michal-chalupa
23-03-2026-dan-volhejn-jiri-ruzicka,2026-03-23 15:30:00,Dan Volhejn,Jiri Ruzicka,https://scores24.live/en/table-tennis/23-03-2026-dan-volhejn-jiri-ruzicka
23-03-2026-jan-szotkowski-grundel-matej,2026-03-23 15:30:00,Jan Szotkowski,Matej Grundel,https://scores24.live/en/table-tennis/23-03-2026-jan-szotkowski-grundel-matej
23-03-2026-jan-varcl-jr-jiri-havel,2026-03-23 15:30:00,Jan Jr Varcl,Jiri Havel,https://scores24.live/en/table-tennis/23-03-2026-jan-varcl-jr-jiri-havel
23-03-2026-roman-hudeczek-unzeitig-daniel,2026-03-23 15:30:00,Roman Hudeczek,Daniel Unzeitig,https://scores24.live/en/table-tennis/23-03-2026-roman-hudeczek-unzeitig-daniel
23-03-2026-vojtech-koubek-vratislav-petracek,2026-03-23 15:30:00,Vojtech Koubek,Vratislav Petracek,https://scores24.live/en/table-tennis/23-03-2026-vojtech-koubek-vratislav-petracek
23-03-2026-michal-chalupa-roman-hudeczek,2026-03-23 16:00:00,Michal Chalupa,Roman Hudeczek,https://scores24.live/en/table-tennis/23-03-2026-michal-chalupa-roman-hudeczek
