player_id,surface,matches_faced,avg_games_allowed,avg_total_games,win_allowed_rate,avg_game_diff_allowed,tour
wta_54,Hard,28,12.178571428571429,21.607142857142858,0.7142857142857143,-2.75,WTA
wta_55,Clay,9,12.777777777777779,23.22222222222222,0.5555555555555556,-2.3333333333333335,WTA
wta_55,Grass,5,13.8,23.6,0.8,-4.0,WTA
wta_55,Hard,40,11.025,21.725,0.55,-0.325,WTA
wta_555,Hard,8,12.875,21.875,0.875,-3.875,WTA
wta_56,Clay,8,8.75,17.25,0.625,-0.25,WTA
wta_56,Grass,3,13.0,23.666666666666668,0.6666666666666666,-2.3333333333333335,WTA
wta_56,Hard,30,9.733333333333333,20.5,0.43333333333333335,1.0333333333333334,WTA
wta_57,Clay,4,11.25,25.25,0.5,2.75,WTA
wta_57,Grass,2,14.0,27.5,0.5,-0.5,WTA
wta_57,Hard,16,11.75,21.875,0.5625,-1.625,WTA
wta_58,Clay,6,12.333333333333334,21.5,0.6666666666666666,-3.1666666666666665,WTA
wta_58,Grass,1,13.0,21.0,1.0,-5.0,WTA
wta_58,Hard,26,10.26923076923077,19.0,0.5769230769230769,-1.5384615384615385,WTA
wta_59,Clay,12,11.0,22.333333333333332,0.3333333333333333,0.3333333333333333,WTA
wta_59,Grass,3,10.333333333333334,18.666666666666668,0.6666666666666666,-2.0,WTA
wta_59,Hard,37,11.702702702702704,23.0,0.5405405405405406,-0.40540540540540543,WTA
wta_6,Clay,10,8.6,19.3,0.4,2.1,WTA
wta_6,Grass,15,9.533333333333333,21.533333333333335,0.2,2.466666666666667,WTA
wta_6,Hard,51,8.941176470588236,20.235294117647058,0.29411764705882354,2.3529411764705883,WTA
wta_60,Clay,10,10.4,19.8,0.6,-1.0,WTA
wta_60,Grass,5,11.4,23.6,0.4,0.8,WTA
wta_60,Hard,28,12.214285714285714,23.142857142857142,0.5714285714285714,-1.2857142857142858,WTA
wta_61,Clay,10,9.3,19.4,0.5,0.8,WTA
wta_61,Grass,6,11.833333333333334,22.333333333333332,0.6666666666666666,-1.3333333333333333,WTA
wta_61,Hard,35,10.628571428571428,22.314285714285713,0.5428571428571428,1.0571428571428572,WTA
wta_62,Clay,4,12.75,24.5,0.75,-1.0,WTA
wta_62,Grass,6,9.333333333333334,19.0,0.5,0.3333333333333333,WTA
wta_62,Hard,36,10.916666666666666,21.72222222222222,0.5,-0.1111111111111111,WTA
wta_63,Clay,13,9.538461538461538,21.46153846153846,0.3076923076923077,2.3846153846153846,WTA
wta_63,Grass,2,14.5,24.5,1.0,-4.5,WTA
wta_63,Hard,32,11.1875,21.875,0.5625,-0.5,WTA
wta_64,Clay,1,13.0,21.0,1.0,-5.0,WTA
wta_64,Grass,4,10.5,23.0,0.25,2.0,WTA
wta_64,Hard,11,11.727272727272727,21.09090909090909,0.6363636363636364,-2.3636363636363638,WTA
wta_65,Clay,8,12.875,26.0,0.375,0.25,WTA
wta_65,Grass,1,12.0,16.0,1.0,-8.0,WTA
wta_65,Hard,25,11.44,21.88,0.64,-1.0,WTA
wta_66,Clay,9,13.222222222222221,24.77777777777778,0.5555555555555556,-1.6666666666666667,WTA
wta_66,Grass,8,13.25,26.25,0.5,-0.25,WTA
wta_66,Hard,26,11.307692307692308,20.692307692307693,0.6923076923076923,-1.9230769230769231,WTA
wta_67,Clay,2,13.0,23.0,0.5,-3.0,WTA
wta_67,Grass,2,9.0,21.0,0.5,3.0,WTA
wta_67,Hard,24,10.75,21.625,0.5,0.125,WTA
wta_68,Clay,2,11.5,22.0,0.5,-1.0,WTA
wta_68,Grass,2,10.5,21.5,0.5,0.5,WTA
wta_68,Hard,25,10.92,21.84,0.56,0.0,WTA
wta_69,Hard,6,12.166666666666666,20.5,0.6666666666666666,-3.8333333333333335,WTA
wta_7,Clay,15,8.2,19.2,0.26666666666666666,2.8,WTA
wta_7,Grass,8,9.125,20.75,0.375,2.5,WTA
wta_7,Hard,50,8.7,20.7,0.26,3.3,WTA
wta_70,Clay,5,11.4,22.6,0.4,-0.2,WTA
wta_70,Grass,4,8.5,18.0,0.5,1.0,WTA
wta_70,Hard,30,9.866666666666667,21.066666666666666,0.4666666666666667,1.3333333333333333,WTA
wta_71,Hard,5,12.0,24.6,0.4,0.6,WTA
wta_72,Clay,4,12.5,24.0,0.75,-1.0,WTA
wta_72,Grass,6,11.166666666666666,19.333333333333332,0.6666666666666666,-3.0,WTA
wta_72,Hard,15,11.466666666666667,21.933333333333334,0.6,-1.0,WTA
wta_73,Clay,11,9.454545454545455,20.363636363636363,0.45454545454545453,1.4545454545454546,WTA
wta_73,Grass,3,14.0,24.666666666666668,1.0,-3.3333333333333335,WTA
wta_73,Hard,34,11.676470588235293,22.647058823529413,0.5294117647058824,-0.7058823529411765,WTA
wta_74,Clay,1,12.0,20.0,1.0,-4.0,WTA
wta_74,Hard,9,12.333333333333334,24.22222222222222,0.5555555555555556,-0.4444444444444444,WTA
wta_75,Clay,10,11.7,22.8,0.4,-0.6,WTA
wta_75,Grass,1,13.0,20.0,1.0,-6.0,WTA
wta_75,Hard,39,10.974358974358974,22.256410256410255,0.4358974358974359,0.3076923076923077,WTA
wta_76,Clay,7,11.857142857142858,19.714285714285715,0.7142857142857143,-4.0,WTA
wta_76,Grass,1,12.0,15.0,1.0,-9.0,WTA
wta_76,Hard,39,11.58974358974359,22.435897435897434,0.5641025641025641,-0.7435897435897436,WTA
wta_77,Clay,8,10.75,19.75,0.625,-1.75,WTA
wta_77,Grass,5,11.6,19.8,0.8,-3.4,WTA
wta_77,Hard,37,11.216216216216216,21.64864864864865,0.5675675675675675,-0.7837837837837838,WTA
wta_775,Hard,7,14.285714285714286,23.285714285714285,1.0,-5.285714285714286,WTA
wta_78,Clay,12,8.75,19.333333333333332,0.3333333333333333,1.8333333333333333,WTA
wta_78,Grass,4,9.5,19.0,0.5,0.0,WTA
wta_78,Hard,14,12.285714285714286,23.428571428571427,0.5714285714285714,-1.1428571428571428,WTA
wta_79,Clay,8,10.25,21.625,0.375,1.125,WTA
wta_79,Grass,6,10.333333333333334,23.0,0.3333333333333333,2.3333333333333335,WTA
wta_79,Hard,21,11.285714285714286,20.61904761904762,0.7142857142857143,-1.9523809523809523,WTA
wta_8,Clay,16,8.0,20.125,0.1875,4.125,WTA
wta_8,Grass,6,12.166666666666666,22.833333333333332,0.5,-1.5,WTA
wta_8,Hard,47,9.76595744680851,20.425531914893618,0.3829787234042553,0.8936170212765957,WTA
wta_80,Clay,2,12.5,21.0,1.0,-4.0,WTA
wta_80,Hard,13,12.692307692307692,21.076923076923077,0.7692307692307693,-4.3076923076923075,WTA
wta_81,Clay,3,11.333333333333334,24.0,0.3333333333333333,1.3333333333333333,WTA
wta_81,Hard,5,11.6,20.6,0.6,-2.6,WTA
wta_82,Clay,8,12.625,23.0,0.75,-2.25,WTA
wta_82,Grass,8,9.75,19.75,0.5,0.25,WTA
wta_82,Hard,34,10.205882352941176,19.647058823529413,0.5,-0.7647058823529411,WTA
wta_83,Clay,5,10.8,20.2,0.6,-1.4,WTA
wta_83,Grass,7,13.428571428571429,26.142857142857142,0.42857142857142855,-0.7142857142857143,WTA
wta_83,Hard,28,10.5,20.642857142857142,0.5357142857142857,-0.35714285714285715,WTA
wta_84,Clay,4,9.75,15.5,0.75,-4.0,WTA
wta_84,Grass,3,10.666666666666666,22.666666666666668,0.3333333333333333,1.3333333333333333,WTA
wta_84,Hard,25,11.48,22.16,0.56,-0.8,WTA
wta_85,Clay,2,14.5,27.0,0.5,-2.0,WTA
wta_85,Grass,1,12.0,18.0,1.0,-6.0,WTA
wta_85,Hard,22,10.363636363636363,21.045454545454547,0.4090909090909091,0.3181818181818182,WTA
wta_86,Clay,3,10.666666666666666,23.666666666666668,0.3333333333333333,2.3333333333333335,WTA
wta_86,Grass,3,12.666666666666666,26.666666666666668,0.3333333333333333,1.3333333333333333,WTA
wta_86,Hard,10,12.9,22.8,0.8,-3.0,WTA
wta_87,Clay,3,15.333333333333334,25.666666666666668,1.0,-5.0,WTA
wta_87,Grass,2,7.5,17.0,0.5,2.0,WTA
wta_87,Hard,29,11.758620689655173,22.310344827586206,0.6206896551724138,-1.206896551724138,WTA
wta_88,Clay,3,12.333333333333334,22.0,0.6666666666666666,-2.6666666666666665,WTA
wta_88,Grass,1,16.0,26.0,1.0,-6.0,WTA
wta_88,Hard,23,12.434782608695652,24.217391304347824,0.5652173913043478,-0.6521739130434783,WTA
wta_89,Clay,12,10.833333333333334,22.666666666666668,0.3333333333333333,1.0,WTA
wta_89,Grass,4,11.25,21.25,0.75,-1.25,WTA
wta_89,Hard,24,11.166666666666666,21.625,0.5416666666666666,-0.7083333333333334,WTA
wta_9,Clay,19,8.368421052631579,20.68421052631579,0.15789473684210525,3.9473684210526314,WTA
wta_9,Grass,5,9.6,21.6,0.4,2.4,WTA
wta_9,Hard,41,9.170731707317072,21.146341463414632,0.2926829268292683,2.8048780487804876,WTA
wta_90,Clay,11,12.090909090909092,22.454545454545453,0.45454545454545453,-1.7272727272727273,WTA
wta_90,Grass,2,12.5,19.5,1.0,-5.5,WTA
wta_90,Hard,30,12.833333333333334,22.766666666666666,0.7666666666666667,-2.9,WTA
wta_9000,Hard,2,14.0,23.5,1.0,-4.5,WTA
wta_9002,Hard,1,12.0,18.0,1.0,-6.0,WTA
wta_9003,Clay,1,13.0,20.0,1.0,-6.0,WTA
wta_9003,Hard,4,9.75,17.25,0.75,-2.25,WTA
wta_9004,Hard,2,13.0,21.5,1.0,-4.5,WTA
wta_9006,Hard,1,12.0,14.0,1.0,-10.0,WTA
wta_9007,Hard,2,10.0,17.0,0.5,-3.0,WTA
wta_9008,Hard,1,12.0,14.0,1.0,-10.0,WTA
wta_9009,Hard,1,12.0,18.0,1.0,-6.0,WTA
wta_9010,Clay,4,8.25,15.0,0.75,-1.5,WTA
wta_9010,Grass,2,13.0,22.0,1.0,-4.0,WTA
wta_9010,Hard,4,14.0,23.25,1.0,-4.75,WTA
wta_9011,Hard,1,12.0,15.0,1.0,-9.0,WTA
wta_9012,Clay,1,12.0,13.0,1.0,-11.0,WTA
wta_9013,Clay,1,12.0,14.0,1.0,-10.0,WTA
wta_9014,Clay,3,14.666666666666666,22.666666666666668,1.0,-6.666666666666667,WTA
wta_9015,Clay,1,12.0,14.0,1.0,-10.0,WTA
wta_9016,Clay,1,12.0,15.0,1.0,-9.0,WTA
wta_9017,Clay,1,15.0,25.0,1.0,-5.0,WTA
wta_9018,Clay,2,15.0,26.0,1.0,-4.0,WTA
wta_9019,Clay,1,12.0,17.0,1.0,-7.0,WTA
wta_9020,Clay,1,13.0,20.0,1.0,-6.0,WTA
wta_9021,Clay,1,12.0,17.0,1.0,-7.0,WTA
wta_9023,Clay,1,12.0,15.0,1.0,-9.0,WTA
wta_9025,Clay,1,12.0,12.0,1.0,-12.0,WTA
wta_9025,Grass,2,12.0,19.5,1.0,-4.5,WTA
wta_9027,Grass,2,12.0,16.0,1.0,-8.0,WTA
wta_9030,Clay,1,13.0,21.0,1.0,-5.0,WTA
wta_9031,Clay,1,13.0,20.0,1.0,-6.0,WTA
wta_9033,Clay,1,12.0,17.0,1.0,-7.0,WTA
wta_9034,Clay,1,12.0,16.0,1.0,-8.0,WTA
wta_9035,Hard,1,16.0,29.0,1.0,-3.0,WTA
wta_9036,Hard,1,13.0,19.0,1.0,-7.0,WTA
wta_9038,Hard,2,13.5,26.5,0.5,-0.5,WTA
wta_9039,Hard,1,12.0,13.0,1.0,-11.0,WTA
wta_9040,Hard,1,12.0,18.0,1.0,-6.0,WTA
wta_9041,Hard,1,12.0,17.0,1.0,-7.0,WTA
wta_9042,Hard,2,10.5,21.5,0.5,0.5,WTA
wta_9043,Hard,1,13.0,22.0,1.0,-4.0,WTA
wta_9044,Hard,1,12.0,19.0,1.0,-5.0,WTA
wta_9045,Hard,1,12.0,15.0,1.0,-9.0,WTA
wta_9046,Hard,2,11.0,22.5,0.5,0.5,WTA
wta_9047,Hard,1,12.0,13.0,1.0,-11.0,WTA
wta_9048,Hard,2,9.5,21.0,0.5,2.0,WTA
wta_9049,Hard,1,12.0,17.0,1.0,-7.0,WTA
wta_9050,Hard,1,12.0,15.0,1.0,-9.0,WTA
wta_9051,Hard,1,12.0,14.0,1.0,-10.0,WTA
wta_9052,Hard,1,12.0,13.0,1.0,-11.0,WTA
wta_9053,Hard,2,9.5,17.0,0.5,-2.0,WTA
wta_9054,Hard,1,12.0,15.0,1.0,-9.0,WTA
wta_9055,Hard,1,12.0,15.0,1.0,-9.0,WTA
wta_9056,Hard,1,12.0,17.0,1.0,-7.0,WTA
wta_9057,Hard,1,12.0,14.0,1.0,-10.0,WTA
wta_91,Clay,5,10.0,18.0,0.6,-2.0,WTA
wta_91,Grass,7,12.285714285714286,24.428571428571427,0.42857142857142855,-0.14285714285714285,WTA
wta_91,Hard,23,12.26086956521739,21.52173913043478,0.782608695652174,-3.0,WTA
wta_92,Clay,4,12.5,27.75,0.25,2.75,WTA
wta_92,Grass,1,14.0,29.0,1.0,1.0,WTA
wta_92,Hard,9,11.88888888888889,21.555555555555557,0.6666666666666666,-2.2222222222222223,WTA
wta_93,Clay,4,11.25,21.25,0.5,-1.25,WTA
wta_93,Hard,7,9.714285714285714,17.571428571428573,0.5714285714285714,-1.8571428571428572,WTA
wta_94,Clay,3,15.0,24.333333333333332,1.0,-5.666666666666667,WTA
wta_94,Grass,6,12.0,21.833333333333332,0.6666666666666666,-2.1666666666666665,WTA
wta_94,Hard,38,11.605263157894736,23.05263157894737,0.4473684210526316,-0.15789473684210525,WTA
wta_95,Clay,2,14.0,23.0,0.5,-5.0,WTA
wta_95,Grass,1,9.0,14.0,1.0,-4.0,WTA
wta_95,Hard,24,10.916666666666666,20.875,0.4583333333333333,-0.9583333333333334,WTA
wta_96,Clay,9,8.444444444444445,17.555555555555557,0.5555555555555556,0.6666666666666666,WTA
wta_96,Grass,3,12.333333333333334,21.0,0.6666666666666666,-3.6666666666666665,WTA
wta_96,Hard,27,12.37037037037037,23.703703703703702,0.6666666666666666,-1.037037037037037,WTA
wta_97,Hard,2,12.5,16.5,1.0,-8.5,WTA
wta_98,Clay,5,11.6,21.4,0.6,-1.8,WTA
wta_98,Grass,6,11.0,19.166666666666668,0.6666666666666666,-2.8333333333333335,WTA
wta_98,Hard,28,11.464285714285714,21.392857142857142,0.6428571428571429,-1.5357142857142858,WTA
wta_99,Clay,7,12.571428571428571,24.714285714285715,0.5714285714285714,-0.42857142857142855,WTA
wta_99,Grass,6,10.0,18.666666666666668,0.6666666666666666,-1.3333333333333333,WTA
wta_99,Hard,25,11.4,20.92,0.64,-1.88,WTA
