match_id,date,player1,player2,sets1,sets2
11510469,2026-02-26T08:30:00Z,Karol Jablonski,Krzysztof Hetnar,3,2
11510560,2026-02-26T08:20:00Z,Igor Dabrowski,Karol Sulkowski,3,0
11506637,2026-02-26T08:15:00Z,Marcin Jadczyk,Josef Braun,2,3
11510205,2026-02-26T08:10:00Z,Jakub Kaczmarek,Marian Lebek,2,3
11506654,2026-02-26T08:10:00Z,Adrian Spychala,Maciej Nowalinski,3,2
11510206,2026-02-26T08:10:00Z,Lukasz Oracz,Krzysztof Schaniel,3,0
11510561,2026-02-26T08:05:00Z,Mikolaj Lukaszewski,Rafal Stapor,3,0
11510207,2026-02-26T07:55:00Z,Arkadiusz Mugowski,Krzysztof Kotyl,0,3
11510209,2026-02-26T07:45:00Z,Witold Buczynski,Waldemar Glanowski,0,3
11510208,2026-02-26T07:45:00Z,Rafal Idaczyk,Adrian Burkacki,3,2
11510210,2026-02-26T07:40:00Z,Miroslaw Piecowski,Rafal Stapor,1,3
11507511,2026-02-26T07:40:00Z,Grzegorz Felkel,Petr David,3,2
11506140,2026-02-26T07:35:00Z,Jakub Kuzmicz,Lukasz Jarocki,2,3
11510211,2026-02-26T07:30:00Z,Michal Minda,Mateusz Zagajewski,3,0
11510212,2026-02-26T07:25:00Z,Marian Lebek,Jakub Michalski,3,2
11506894,2026-02-26T07:20:00Z,Karol Jablonski,Lukasz Oracz,1,3
11510213,2026-02-26T07:15:00Z,Mikolaj Lukaszewski,Michal Skorski,3,0
11510150,2026-02-26T07:15:00Z,Artur Gromek,Michal Murawski,0,3
11506646,2026-02-26T07:10:00Z,Maciej Nowalinski,Grzegorz Poliniewicz,1,3
11510214,2026-02-26T07:05:00Z,Krzysztof Kotyl,Igor Dabrowski,2,3
11510215,2026-02-26T07:00:00Z,Jakub Kaczmarek,Adrian Burkacki,2,3
11505939,2026-02-26T06:55:00Z,Waldemar Glanowski,Krzysztof Hetnar,1,3
11510216,2026-02-26T06:50:00Z,Rafal Stapor,Michal Skorski,2,3
11505998,2026-02-26T06:50:00Z,Petr David,Josef Braun,3,0
11506139,2026-02-26T06:45:00Z,Adrian Spychala,Lukasz Jarocki,1,3
11510084,2026-02-26T06:40:00Z,Arkadiusz Mugowski,Mateusz Zagajewski,2,3
11510085,2026-02-26T06:35:00Z,Rafal Idaczyk,Jakub Nowak,3,1
11506021,2026-02-26T06:30:00Z,Witold Buczynski,Krzysztof Schaniel,0,3
11510086,2026-02-26T06:25:00Z,Mikolaj Lukaszewski,Miroslaw Piecowski,1,3
11505999,2026-02-26T06:25:00Z,Marcin Jadczyk,Michal Murawski,2,3
11506000,2026-02-26T06:20:00Z,Jakub Kuzmicz,Karol Wisniewski,1,3
11510087,2026-02-26T06:15:00Z,Michal Minda,Karol Sulkowski,2,3
11510088,2026-02-26T06:10:00Z,Adrian Burkacki,Jakub Michalski,0,3
11510151,2026-02-26T06:05:00Z,Grzegorz Felkel,Artur Gromek,3,0
11510099,2026-02-26T06:05:00Z,Witold Stechly,Miroslaw Warzecha,0,3
11506136,2026-02-26T06:00:00Z,Lukasz Jarocki,Grzegorz Poliniewicz,2,3
11510089,2026-02-26T06:00:00Z,Michal Skorski,Miroslaw Piecowski,2,3
11510090,2026-02-26T05:55:00Z,Mateusz Zagajewski,Igor Dabrowski,3,1
11510091,2026-02-26T05:50:00Z,Marian Lebek,Jakub Nowak,3,0
11506001,2026-02-26T05:40:00Z,Petr David,Marcin Jadczyk,3,0
11510100,2026-02-26T05:40:00Z,Pawel Polanski,Zbigniew Nocun,1,3
11506002,2026-02-26T05:35:00Z,Maciej Nowalinski,Karol Wisniewski,3,2
11510092,2026-02-26T05:35:00Z,Mikolaj Lukaszewski,Rafal Stapor,1,3
11510093,2026-02-26T05:30:00Z,Krzysztof Kotyl,Karol Sulkowski,1,3
11510094,2026-02-26T05:25:00Z,Jakub Kaczmarek,Rafal Idaczyk,0,3
11510101,2026-02-26T05:20:00Z,Arkadiusz Skupinski,Marian Brunner,3,2
11509805,2026-02-26T05:20:00Z,Artur Gromek,Josef Braun,1,3
11506003,2026-02-26T05:15:00Z,Adrian Spychala,Jakub Kuzmicz,0,3
11510096,2026-02-26T05:10:00Z,Arkadiusz Mugowski,Michal Minda,0,3
11510095,2026-02-26T05:10:00Z,Miroslaw Piecowski,Rafal Stapor,3,1
11510097,2026-02-26T05:00:00Z,Adrian Burkacki,Marian Lebek,3,1
11506004,2026-02-26T05:00:00Z,Grzegorz Felkel,Michal Murawski,3,0
11510044,2026-02-26T04:55:00Z,Miroslaw Warzecha,Zbigniew Nocun,3,1
11506146,2026-02-26T04:55:00Z,Lukasz Jarocki,Maciej Nowalinski,2,3
11507639,2026-02-26T04:50:00Z,Mateusz Zagajewski,Krzysztof Kotyl,0,3
11510098,2026-02-26T04:45:00Z,Mikolaj Lukaszewski,Michal Skorski,3,1
11506023,2026-02-26T04:35:00Z,Rafal Idaczyk,Jakub Michalski,1,3
11510102,2026-02-26T04:30:00Z,Witold Stechly,Marian Brunner,0,3
11505936,2026-02-26T04:30:00Z,Jakub Kuzmicz,Grzegorz Poliniewicz,3,0
11506024,2026-02-26T04:25:00Z,Michal Minda,Igor Dabrowski,2,3
11505928,2026-02-26T04:20:00Z,Rafal Stapor,Michal Skorski,3,0
11505940,2026-02-26T04:10:00Z,Jakub Kaczmarek,Jakub Nowak,2,3
11506005,2026-02-26T04:05:00Z,Adrian Spychala,Karol Wisniewski,3,1
11509743,2026-02-26T04:05:00Z,Arkadiusz Skupinski,Pawel Polanski,0,3
11505941,2026-02-26T04:00:00Z,Arkadiusz Mugowski,Karol Sulkowski,1,3
11507239,2026-02-26T04:00:00Z,Mikolaj Lukaszewski,Miroslaw Piecowski,3,2
11509744,2026-02-26T03:45:00Z,Marian Brunner,Miroslaw Warzecha,0,3
11509741,2026-02-26T03:45:00Z,Marian Lebek,Jakub Michalski,3,2
11509940,2026-02-26T03:20:00Z,Sebastian Krupa,Adrian Burkacki,3,1
11509745,2026-02-26T03:20:00Z,Witold Stechly,Pawel Polanski,0,3
11502603,2026-02-26T03:20:00Z,Stanislaw Wnek,Bartlomiej Mrugala,1,3
11509569,2026-02-26T03:00:00Z,Jakub Nowak,Sebastian Szostok,1,3
11502763,2026-02-26T03:00:00Z,Adrian Fabis,Marcin Kowalczyk,3,1
11509746,2026-02-26T02:55:00Z,Arkadiusz Skupinski,Zbigniew Nocun,3,1
11509505,2026-02-26T02:35:00Z,Jakub Michalski,Adrian Burkacki,3,0
11502604,2026-02-26T02:35:00Z,Bartlomiej Mrugala,Marcin Kowalczyk,0,3
11509548,2026-02-26T02:30:00Z,Pawel Polanski,Miroslaw Warzecha,1,3
11502587,2026-02-26T02:30:00Z,Mateusz Rutkowski,Krystian Kolodziej,0,3
11509527,2026-02-26T02:25:00Z,Adam Linek,Mateusz Misiak,1,3
11509450,2026-02-26T02:10:00Z,Marian Lebek,Sebastian Szostok,3,0
11509549,2026-02-26T02:10:00Z,Marian Brunner,Zbigniew Nocun,0,3
11502605,2026-02-26T02:10:00Z,Adrian Fabis,Stanislaw Wnek,1,3
11502509,2026-02-26T02:05:00Z,Patryk Jendrzejewski,Mateusz Ufnal,2,3
11509550,2026-02-26T02:00:00Z,Dariusz Wrobel,Dawid Kotwica,3,0
11509451,2026-02-26T01:45:00Z,Jakub Nowak,Sebastian Krupa,3,2
11509551,2026-02-26T01:45:00Z,Witold Stechly,Arkadiusz Skupinski,3,1
11502606,2026-02-26T01:45:00Z,Marcin Kowalczyk,Stanislaw Wnek,1,3
11502510,2026-02-26T01:40:00Z,Krystian Kolodziej,Mateusz Ufnal,3,0
11509415,2026-02-26T01:35:00Z,Mateusz Misiak,Dawid Kotwica,3,0
11509387,2026-02-26T01:25:00Z,Sebastian Szostok,Jakub Michalski,3,2
11509526,2026-02-26T01:20:00Z,Pawel Polanski,Marian Brunner,0,3
11502607,2026-02-26T01:20:00Z,Adrian Fabis,Bartlomiej Mrugala,3,0
11502511,2026-02-26T01:15:00Z,Patryk Jendrzejewski,Mateusz Rutkowski,1,3
11509372,2026-02-26T01:10:00Z,Dariusz Wrobel,Adam Linek,0,3
