Season,player_id,player_name,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2025-26,1630595,Cade Cunningham,1610612765,DET,22500283,2025-11-24,DET @ IND,W,0.0,8,18,0,2,8,10,4,7,11,6,0,0,3,4,24,-1
2025-26,1630595,Cade Cunningham,1610612765,DET,22500060,2025-11-26,DET @ BOS,L,0.0,12,26,4,9,14,16,3,5,8,5,1,1,4,3,42,0
2025-26,1630595,Cade Cunningham,1610612765,DET,22500072,2025-11-28,DET vs. ORL,L,0.0,13,26,4,7,9,12,4,9,13,11,0,0,8,2,39,16
2025-26,1630595,Cade Cunningham,1610612765,DET,22500296,2025-11-29,DET @ MIA,W,0.0,14,25,1,5,0,1,1,3,4,8,2,1,8,5,29,2
2025-26,1630595,Cade Cunningham,1610612765,DET,22500309,2025-12-01,DET vs. ATL,W,0.0,7,15,0,4,4,4,0,8,8,8,6,3,6,1,18,6
2025-26,1630595,Cade Cunningham,1610612765,DET,22500331,2025-12-03,DET @ MIL,L,0.0,5,15,1,7,6,6,1,6,7,7,1,0,2,1,17,7
2025-26,1630595,Cade Cunningham,1610612765,DET,22500342,2025-12-05,DET vs. POR,W,0.0,7,15,2,4,13,14,3,1,4,9,3,1,1,3,29,-4
2025-26,1630595,Cade Cunningham,1610612765,DET,22500353,2025-12-06,DET vs. MIL,W,0.0,8,18,3,10,4,4,2,4,6,12,0,1,3,2,23,28
2025-26,1630595,Cade Cunningham,1610612765,DET,22501210,2025-12-12,DET vs. ATL,W,0.0,5,10,2,3,3,6,0,1,1,6,2,2,1,1,15,8
2025-26,1630595,Cade Cunningham,1610612765,DET,22501222,2025-12-15,DET @ BOS,W,0.0,11,21,6,10,4,4,0,4,4,10,1,0,3,5,32,2
2025-26,1630595,Cade Cunningham,1610612765,DET,22500376,2025-12-18,DET @ DAL,L,0.0,12,30,2,9,3,4,0,10,10,9,0,1,4,3,29,2
2025-26,1630595,Cade Cunningham,1610612765,DET,22500390,2025-12-20,DET vs. CHA,W,0.0,9,20,1,5,3,4,2,8,10,10,2,0,2,3,22,33
2025-26,1630595,Cade Cunningham,1610612765,DET,22500408,2025-12-22,DET @ POR,W,0.0,6,9,1,2,1,2,1,5,6,9,1,0,5,6,14,11
2025-26,1630595,Cade Cunningham,1610612765,DET,22500421,2025-12-23,DET @ SAC,W,0.0,8,15,2,5,5,6,0,7,7,14,5,0,9,4,23,7
2025-26,1630595,Cade Cunningham,1610612765,DET,22500430,2025-12-26,DET @ UTA,L,0.0,10,19,3,6,6,9,0,5,5,17,2,2,4,3,29,-1
2025-26,1630595,Cade Cunningham,1610612765,DET,22500445,2025-12-28,DET @ LAC,L,0.0,9,18,3,7,6,7,0,5,5,9,0,0,3,4,27,-6
2025-26,1630595,Cade Cunningham,1610612765,DET,22500460,2025-12-30,DET @ LAL,W,0.0,12,19,1,4,2,2,0,5,5,11,1,0,5,3,27,23
2025-26,1630595,Cade Cunningham,1610612765,DET,22500472,2026-01-01,DET vs. MIA,L,0.0,6,16,2,6,17,18,1,7,8,11,3,2,7,4,31,6
2025-26,1630595,Cade Cunningham,1610612765,DET,22500494,2026-01-04,DET @ CLE,W,0.0,7,22,2,5,11,11,0,6,6,7,2,1,1,4,27,-4
2025-26,1630595,Cade Cunningham,1610612765,DET,22500502,2026-01-05,DET vs. NYK,W,0.0,11,17,3,4,4,5,0,3,3,13,1,2,5,2,29,23
2025-26,1630595,Cade Cunningham,1610612765,DET,22500579,2026-01-15,DET vs. PHX,W,0.0,3,16,0,7,4,9,0,4,4,11,0,1,5,0,10,9
2025-26,1630595,Cade Cunningham,1610612765,DET,22500595,2026-01-17,DET vs. IND,W,0.0,6,14,2,3,2,2,0,3,3,5,0,0,2,3,16,31
2025-26,1630595,Cade Cunningham,1610612765,DET,22500017,2026-01-19,DET vs. BOS,W,0.0,4,17,0,4,8,10,1,2,3,14,1,2,0,3,16,1
2025-26,1630595,Cade Cunningham,1610612765,DET,22500635,2026-01-23,DET vs. HOU,L,0.0,5,13,0,4,2,3,0,1,1,8,2,1,6,5,12,-10
2025-26,1630595,Cade Cunningham,1610612765,DET,22500650,2026-01-25,DET vs. SAC,W,0.0,13,22,3,5,0,1,3,2,5,11,3,1,5,4,29,18
2025-26,1630595,Cade Cunningham,1610612765,DET,22500668,2026-01-27,DET @ DEN,W,0.0,9,17,1,4,3,4,0,3,3,11,0,1,0,1,22,1
2025-26,1630595,Cade Cunningham,1610612765,DET,22500685,2026-01-29,DET @ PHX,L,0.0,8,22,2,9,8,10,1,2,3,7,3,0,2,1,26,-5
2025-26,1630595,Cade Cunningham,1610612765,DET,22500696,2026-01-30,DET @ GSW,W,0.0,11,19,2,4,5,6,0,4,4,11,0,1,3,2,29,1
2025-26,1630595,Cade Cunningham,1610612765,DET,22500704,2026-02-01,DET vs. BKN,W,0.0,7,11,1,4,3,7,1,3,4,12,4,3,2,3,18,34
2025-26,1630595,Cade Cunningham,1610612765,DET,22500716,2026-02-03,DET vs. DEN,W,0.0,9,19,2,6,9,11,0,2,2,10,1,0,5,5,29,11
2025-26,1630595,Cade Cunningham,1610612765,DET,22500733,2026-02-05,DET vs. WAS,L,0.0,10,21,0,3,10,13,2,6,8,8,0,1,4,2,30,-16
2025-26,1630595,Cade Cunningham,1610612765,DET,22500742,2026-02-06,DET vs. NYK,W,0.0,4,11,1,3,2,3,1,4,5,7,0,0,2,4,11,9
2025-26,1630595,Cade Cunningham,1610612765,DET,22500761,2026-02-09,DET @ CHA,W,0.0,12,27,2,6,7,7,1,8,9,7,1,0,3,4,33,14
2025-26,1630595,Cade Cunningham,1610612765,DET,22500781,2026-02-11,DET @ TOR,W,0.0,9,14,6,11,4,6,0,7,7,9,3,1,3,1,28,26
2025-26,1630595,Cade Cunningham,1610612765,DET,22500796,2026-02-19,DET @ NYK,W,0.0,17,34,5,11,3,3,2,6,8,13,1,2,5,0,42,12
2025-26,1630596,Evan Mobley,1610612739,CLE,22500003,2025-10-22,CLE @ NYK,L,0.0,8,18,4,8,2,5,0,8,8,3,3,1,3,3,22,0
2025-26,1630596,Evan Mobley,1610612739,CLE,22500091,2025-10-24,CLE @ BKN,W,0.0,5,12,1,4,2,4,3,5,8,5,0,2,3,2,13,-8
2025-26,1630596,Evan Mobley,1610612739,CLE,22500107,2025-10-26,CLE vs. MIL,W,0.0,5,13,1,5,12,12,1,7,8,6,3,2,2,4,23,16
2025-26,1630596,Evan Mobley,1610612739,CLE,22500007,2025-10-27,CLE @ DET,W,0.0,5,10,1,5,4,6,2,9,11,5,1,3,2,3,15,27
2025-26,1630596,Evan Mobley,1610612739,CLE,22500128,2025-10-29,CLE @ BOS,L,0.0,7,19,2,8,3,5,4,7,11,4,1,2,3,1,19,-22
2025-26,1630596,Evan Mobley,1610612739,CLE,22500022,2025-10-31,CLE vs. TOR,L,0.0,11,17,2,5,5,8,3,5,8,3,3,1,3,2,29,-7
2025-26,1630596,Evan Mobley,1610612739,CLE,22500151,2025-11-02,CLE vs. ATL,W,0.0,6,16,1,3,1,2,2,6,8,5,3,1,3,1,14,13
2025-26,1630596,Evan Mobley,1610612739,CLE,22500171,2025-11-05,CLE vs. PHI,W,0.0,9,17,3,5,2,3,1,4,5,3,1,2,4,1,23,-2
2025-26,1630596,Evan Mobley,1610612739,CLE,22500029,2025-11-07,CLE @ WAS,W,0.0,7,16,0,4,4,7,4,6,10,3,1,1,1,1,18,20
2025-26,1630596,Evan Mobley,1610612739,CLE,22500186,2025-11-08,CLE vs. CHI,W,0.0,9,14,1,4,5,7,2,6,8,5,0,1,1,3,24,17
2025-26,1630596,Evan Mobley,1610612739,CLE,22500201,2025-11-10,CLE @ MIA,L,0.0,8,15,3,4,2,7,8,2,10,5,0,1,2,3,21,0
2025-26,1630596,Evan Mobley,1610612739,CLE,22500225,2025-11-13,CLE vs. TOR,L,0.0,2,7,1,3,2,4,3,6,9,3,1,0,1,2,7,-18
2025-26,1630596,Evan Mobley,1610612739,CLE,22500228,2025-11-15,CLE vs. MEM,W,0.0,7,16,3,6,5,8,3,10,13,4,0,4,4,4,22,0
2025-26,1630596,Evan Mobley,1610612739,CLE,22500241,2025-11-17,CLE vs. MIL,W,0.0,4,9,1,2,5,8,0,6,6,6,0,1,6,4,14,5
2025-26,1630596,Evan Mobley,1610612739,CLE,22500255,2025-11-19,CLE vs. HOU,L,0.0,7,13,0,3,4,10,1,5,6,0,0,0,3,2,18,-10
2025-26,1630596,Evan Mobley,1610612739,CLE,22500048,2025-11-21,CLE vs. IND,W,0.0,7,13,1,1,7,11,4,8,12,4,0,4,2,2,22,18
2025-26,1630596,Evan Mobley,1610612739,CLE,22500278,2025-11-23,CLE vs. LAC,W,0.0,9,12,0,2,0,4,3,7,10,2,2,2,1,3,18,26
2025-26,1630596,Evan Mobley,1610612739,CLE,22500284,2025-11-24,CLE @ TOR,L,0.0,5,7,2,3,2,2,0,5,5,4,0,1,4,0,14,-21
2025-26,1630596,Evan Mobley,1610612739,CLE,22500069,2025-11-28,CLE @ ATL,L,0.0,7,17,3,6,3,3,4,10,14,7,2,2,2,2,20,-4
2025-26,1630596,Evan Mobley,1610612739,CLE,22500302,2025-11-30,CLE vs. BOS,L,0.0,11,17,3,6,2,2,5,9,14,4,0,0,1,1,27,8
2025-26,1630596,Evan Mobley,1610612739,CLE,22500310,2025-12-01,CLE @ IND,W,0.0,6,13,0,3,1,2,1,4,5,5,0,2,0,5,13,22
2025-26,1630596,Evan Mobley,1610612739,CLE,22500324,2025-12-03,CLE vs. POR,L,0.0,8,14,3,7,4,4,2,8,10,5,2,5,2,3,23,2
2025-26,1630596,Evan Mobley,1610612739,CLE,22500341,2025-12-05,CLE vs. SAS,W,0.0,7,12,0,0,3,4,1,9,10,5,0,2,2,2,17,9
2025-26,1630596,Evan Mobley,1610612739,CLE,22500352,2025-12-06,CLE vs. GSW,L,0.0,8,19,0,5,2,2,2,8,10,1,1,1,1,1,18,-3
2025-26,1630596,Evan Mobley,1610612739,CLE,22501212,2025-12-12,CLE @ WAS,W,0.0,7,17,2,6,7,9,5,8,13,6,0,0,0,4,23,0
2025-26,1630596,Evan Mobley,1610612739,CLE,22500009,2025-12-25,CLE @ NYK,L,0.0,6,8,0,1,2,2,2,7,9,3,0,0,2,4,14,4
2025-26,1630596,Evan Mobley,1610612739,CLE,22500438,2025-12-27,CLE @ HOU,L,0.0,2,9,0,2,0,0,2,2,4,2,1,1,3,1,4,-12
2025-26,1630596,Evan Mobley,1610612739,CLE,22500456,2025-12-29,CLE @ SAS,W,0.0,7,13,0,2,2,2,2,5,7,2,0,3,1,4,16,11
2025-26,1630596,Evan Mobley,1610612739,CLE,22500465,2025-12-31,CLE vs. PHX,W,0.0,7,10,0,1,2,3,2,8,10,5,1,5,2,3,16,15
2025-26,1630596,Evan Mobley,1610612739,CLE,22500478,2026-01-02,CLE vs. DEN,W,0.0,4,10,0,2,0,5,5,6,11,4,1,3,0,2,8,-9
2025-26,1630596,Evan Mobley,1610612739,CLE,22500494,2026-01-04,CLE vs. DET,L,0.0,5,9,2,3,3,3,1,3,4,5,1,4,2,2,15,8
2025-26,1630596,Evan Mobley,1610612739,CLE,22500510,2026-01-06,CLE @ IND,W,0.0,8,16,0,3,4,4,1,5,6,5,2,2,4,4,20,-1
2025-26,1630596,Evan Mobley,1610612739,CLE,22500530,2026-01-08,CLE @ MIN,L,0.0,8,11,3,5,0,1,0,4,4,3,0,1,3,4,19,2
2025-26,1630596,Evan Mobley,1610612739,CLE,22500542,2026-01-10,CLE vs. MIN,W,0.0,11,16,0,3,2,4,1,3,4,3,2,0,1,1,24,0
2025-26,1630596,Evan Mobley,1610612739,CLE,22500558,2026-01-12,CLE vs. UTA,L,0.0,6,11,1,4,2,2,2,7,9,8,2,3,1,4,15,-11
2025-26,1630596,Evan Mobley,1610612739,CLE,22500572,2026-01-14,CLE @ PHI,W,0.0,7,10,1,1,2,4,2,11,13,6,1,4,2,5,17,27
2025-26,1630596,Evan Mobley,1610612739,CLE,22500589,2026-01-16,CLE @ PHI,W,0.0,6,11,1,4,2,4,3,2,5,4,1,4,4,1,15,-12
2025-26,1630596,Evan Mobley,1610612739,CLE,22500015,2026-01-19,CLE vs. OKC,L,0.0,7,14,0,2,2,3,2,5,7,5,1,1,2,3,16,-11
2025-26,1630596,Evan Mobley,1610612739,CLE,22500620,2026-01-21,CLE @ CHA,W,0.0,6,13,0,4,2,3,1,13,14,0,1,3,2,4,14,10
2025-26,1630596,Evan Mobley,1610612739,CLE,22500638,2026-01-23,CLE vs. SAC,W,0.0,13,24,0,4,3,5,3,10,13,7,0,4,0,0,29,17
2025-26,1630596,Evan Mobley,1610612739,CLE,22500646,2026-01-24,CLE @ ORL,W,0.0,4,14,1,6,4,4,2,5,7,3,0,1,2,1,13,14
2025-26,1630596,Evan Mobley,1610612739,CLE,22500658,2026-01-26,CLE vs. ORL,W,0.0,9,16,1,3,1,4,2,7,9,2,0,2,1,4,20,5
2025-26,1630596,Evan Mobley,1610612739,CLE,22500793,2026-02-19,CLE vs. BKN,W,0.0,5,9,0,1,0,0,1,8,9,2,0,1,2,1,10,20
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500001,2025-10-21,OKC vs. HOU,W,0.0,4,8,2,5,0,0,0,1,1,1,0,0,1,1,10,2
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500005,2025-10-23,OKC @ IND,W,0.0,7,14,5,9,4,4,0,9,9,0,0,1,1,4,23,8
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500101,2025-10-25,OKC @ ATL,W,0.0,4,11,1,4,0,0,4,1,5,2,0,0,1,3,9,14
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500119,2025-10-27,OKC @ DAL,W,0.0,5,12,1,6,0,0,0,3,3,3,0,0,1,2,11,0
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500126,2025-10-28,OKC vs. SAC,W,0.0,7,15,4,10,0,0,4,2,6,6,1,3,3,1,18,6
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500140,2025-10-30,OKC vs. WAS,W,0.0,3,11,0,6,2,4,0,4,4,3,0,2,2,0,8,3
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500148,2025-11-02,OKC vs. NOP,W,0.0,6,11,3,6,0,0,0,1,1,1,0,1,0,2,15,19
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500170,2025-11-04,OKC @ LAC,W,0.0,5,10,2,4,0,1,1,1,2,2,0,0,0,2,12,26
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500180,2025-11-05,OKC @ POR,L,0.0,10,19,7,10,0,0,0,2,2,2,3,0,0,5,27,12
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500305,2025-11-30,OKC @ POR,W,0.0,2,4,1,3,0,0,1,0,1,4,1,0,1,4,5,9
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500323,2025-12-02,OKC @ GSW,W,0.0,4,8,1,5,2,2,0,3,3,0,2,1,3,1,11,-8
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500349,2025-12-05,OKC vs. DAL,W,0.0,5,8,1,2,0,0,1,1,2,3,0,0,0,0,11,17
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500363,2025-12-07,OKC @ UTA,W,0.0,6,9,5,6,2,2,0,3,3,1,0,0,2,3,19,9
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22501203,2025-12-10,OKC vs. PHX,W,0.0,2,7,2,4,0,0,0,3,3,1,2,0,2,4,6,18
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22501230,2025-12-13,OKC @ SAS,L,0.0,0,4,0,4,0,0,0,1,1,0,0,0,1,1,0,-12
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500369,2025-12-18,OKC vs. LAC,W,0.0,2,7,0,2,1,2,1,3,4,0,0,1,0,0,5,8
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500417,2025-12-23,OKC @ SAS,L,0.0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,3,-7
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500010,2025-12-25,OKC vs. SAS,L,0.0,2,7,1,4,0,0,1,0,1,0,0,1,2,0,5,-6
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500442,2025-12-28,OKC vs. PHI,W,0.0,6,8,2,4,1,2,0,3,3,3,1,0,0,0,15,8
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500455,2025-12-29,OKC vs. ATL,W,0.0,1,5,0,1,0,0,1,2,3,1,0,0,1,0,2,-4
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500470,2025-12-31,OKC vs. POR,W,0.0,0,5,0,4,2,4,0,0,0,2,2,0,1,0,2,18
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500484,2026-01-02,OKC @ GSW,W,0.0,5,11,3,6,2,2,0,3,3,2,0,1,2,3,15,19
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500499,2026-01-04,OKC @ PHX,L,0.0,2,3,0,1,1,1,0,4,4,0,0,1,0,1,5,-6
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500506,2026-01-05,OKC vs. CHA,L,0.0,4,8,2,4,1,2,0,2,2,0,2,2,0,1,11,-26
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500525,2026-01-07,OKC vs. UTA,W,0.0,3,9,1,4,0,0,1,6,7,4,1,2,2,1,7,-2
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500536,2026-01-09,OKC @ MEM,W,0.0,7,13,1,3,1,1,2,5,7,1,1,1,1,2,16,7
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500553,2026-01-11,OKC vs. MIA,W,0.0,4,10,3,7,0,0,0,2,2,2,3,0,1,1,11,5
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500568,2026-01-13,OKC vs. SAS,W,0.0,2,6,1,5,0,0,0,5,5,4,0,2,1,0,5,15
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500581,2026-01-15,OKC @ HOU,W,0.0,2,8,1,4,0,0,1,4,5,0,1,0,1,1,5,4
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500597,2026-01-17,OKC @ MIA,L,0.0,7,10,4,7,0,0,0,6,6,1,0,0,0,0,18,6
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500015,2026-01-19,OKC @ CLE,W,0.0,4,7,2,5,2,2,0,6,6,3,5,1,2,4,12,16
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500653,2026-01-25,OKC vs. TOR,L,0.0,3,10,2,9,3,4,0,3,3,4,0,2,3,2,11,-10
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500667,2026-01-27,OKC vs. NOP,W,0.0,4,11,2,6,3,4,2,3,5,1,3,0,5,0,13,6
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500686,2026-01-29,OKC @ MIN,L,0.0,3,8,2,4,2,2,1,3,4,5,2,0,3,1,10,-15
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500711,2026-02-01,OKC @ DEN,W,0.0,5,9,3,6,1,2,1,5,6,0,2,1,1,3,14,6
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500723,2026-02-03,OKC vs. ORL,W,0.0,3,4,1,2,2,2,0,3,3,0,0,0,1,2,9,17
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500730,2026-02-04,OKC @ SAS,L,0.0,7,14,4,7,2,2,0,4,4,6,5,0,3,1,20,-4
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500748,2026-02-07,OKC vs. HOU,L,0.0,6,15,3,7,2,4,1,1,2,1,0,0,0,2,17,-24
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500769,2026-02-09,OKC @ LAL,W,0.0,0,4,0,2,0,0,0,4,4,1,0,0,1,1,0,6
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500785,2026-02-11,OKC @ PHX,W,0.0,6,13,0,3,0,0,0,3,3,2,2,0,1,0,12,2
2025-26,1630598,Aaron Wiggins,1610612760,OKC,22500789,2026-02-12,OKC vs. MIL,L,0.0,2,6,1,2,0,0,2,2,4,2,1,0,4,0,5,-8
2025-26,1630598,Aaron Wiggins,1610612760,OKC,0022500808,2026-02-20,OKC vs. BKN,W,0.0,3,11,1,4,0,0,1,3,4,0,1,0,1,1,7,12
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500116,2025-10-27,BKN @ HOU,L,0.0,2,3,1,2,1,1,1,1,2,0,0,0,0,0,6,2
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500156,2025-11-03,BKN vs. MIN,L,0.0,0,2,0,2,0,0,0,3,3,0,0,0,0,0,0,1
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500031,2025-11-07,BKN vs. DET,L,0.0,1,2,0,0,0,0,0,1,1,0,0,0,0,2,2,5
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500192,2025-11-09,BKN @ NYK,L,0.0,1,2,1,2,1,2,0,1,1,0,0,0,0,1,4,1
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500235,2025-11-16,BKN @ WAS,W,0.0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500285,2025-11-24,BKN vs. NYK,L,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500297,2025-11-29,BKN @ MIL,L,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,4
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500477,2026-01-02,BKN @ WAS,L,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500656,2026-01-25,BKN @ LAC,L,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3,-2
2025-26,1630604,E.J. Liddell,1610612751,BKN,22500704,2026-02-01,BKN @ DET,L,0.0,2,4,1,2,0,0,0,2,2,0,0,0,0,0,5,-12
2025-26,1630611,Gui Santos,1610612744,GSW,22500002,2025-10-21,GSW @ LAL,W,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-26,1630611,Gui Santos,1610612744,GSW,22500097,2025-10-24,GSW @ POR,L,0.0,1,2,1,2,0,0,1,0,1,1,1,0,2,2,3,-4
2025-26,1630611,Gui Santos,1610612744,GSW,22500121,2025-10-27,GSW vs. MEM,W,0.0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,3,-2
2025-26,1630611,Gui Santos,1610612744,GSW,22500127,2025-10-28,GSW vs. LAC,W,0.0,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,-4
2025-26,1630611,Gui Santos,1610612744,GSW,22500139,2025-10-30,GSW @ MIL,L,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,5
2025-26,1630611,Gui Santos,1610612744,GSW,22500144,2025-11-01,GSW @ IND,L,0.0,2,2,1,1,0,0,3,1,4,1,0,0,1,3,5,6
2025-26,1630611,Gui Santos,1610612744,GSW,22500169,2025-11-04,GSW vs. PHX,W,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10
2025-26,1630611,Gui Santos,1610612744,GSW,22500181,2025-11-05,GSW @ SAC,L,0.0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,-2
2025-26,1630611,Gui Santos,1610612744,GSW,22500037,2025-11-07,GSW @ DEN,L,0.0,0,1,0,1,1,2,2,2,4,0,1,0,0,1,1,0
2025-26,1630611,Gui Santos,1610612744,GSW,22500196,2025-11-09,GSW vs. IND,W,0.0,1,3,1,3,0,0,0,2,2,0,0,0,0,1,3,4
2025-26,1630611,Gui Santos,1610612744,GSW,22500210,2025-11-11,GSW @ OKC,L,0.0,2,3,0,1,0,0,2,1,3,0,1,0,0,1,4,11
2025-26,1630611,Gui Santos,1610612744,GSW,22500237,2025-11-16,GSW @ NOP,W,0.0,1,3,1,3,0,0,0,0,0,0,0,0,0,2,3,-4
2025-26,1630611,Gui Santos,1610612744,GSW,22500257,2025-11-19,GSW @ MIA,L,0.0,1,7,1,6,1,2,3,3,6,0,0,1,2,2,4,-14
2025-26,1630611,Gui Santos,1610612744,GSW,22500291,2025-11-24,GSW vs. UTA,W,0.0,3,4,1,1,2,2,0,0,0,2,0,0,2,0,9,-14
2025-26,1630611,Gui Santos,1610612744,GSW,22500066,2025-11-26,GSW vs. HOU,L,0.0,0,2,0,1,0,0,0,1,1,1,0,0,2,1,0,-11
2025-26,1630611,Gui Santos,1610612744,GSW,22500333,2025-12-04,GSW @ PHI,L,0.0,2,4,0,2,0,0,0,1,1,1,0,0,0,3,4,15
2025-26,1630611,Gui Santos,1610612744,GSW,22500352,2025-12-06,GSW @ CLE,W,0.0,3,8,2,4,6,8,1,2,3,3,0,1,2,0,14,0
2025-26,1630611,Gui Santos,1610612744,GSW,22500361,2025-12-07,GSW @ CHI,W,0.0,3,8,0,3,0,0,3,4,7,2,1,0,2,2,6,1
2025-26,1630611,Gui Santos,1610612744,GSW,22501215,2025-12-12,GSW vs. MIN,L,0.0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,2,-2
2025-26,1630611,Gui Santos,1610612744,GSW,22501221,2025-12-14,GSW @ POR,L,0.0,0,0,0,0,1,2,0,2,2,2,0,0,0,1,1,3
2025-26,1630611,Gui Santos,1610612744,GSW,22500378,2025-12-18,GSW @ PHX,L,0.0,2,2,2,2,0,0,1,4,5,2,0,0,1,3,6,2
2025-26,1630611,Gui Santos,1610612744,GSW,22500392,2025-12-20,GSW vs. PHX,W,0.0,2,3,1,2,0,0,2,1,3,0,2,0,1,1,5,1
2025-26,1630611,Gui Santos,1610612744,GSW,22500407,2025-12-22,GSW vs. ORL,W,0.0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,14
2025-26,1630611,Gui Santos,1610612744,GSW,22500449,2025-12-29,GSW @ BKN,W,0.0,0,2,0,2,0,0,1,3,4,2,0,0,2,1,0,10
2025-26,1630611,Gui Santos,1610612744,GSW,22500462,2025-12-31,GSW @ CHA,W,0.0,5,6,3,4,0,0,2,3,5,2,0,1,0,0,13,15
2025-26,1630611,Gui Santos,1610612744,GSW,22500484,2026-01-02,GSW vs. OKC,L,0.0,2,4,1,3,4,6,0,8,8,0,0,1,3,1,9,-10
2025-26,1630611,Gui Santos,1610612744,GSW,22500492,2026-01-03,GSW vs. UTA,W,0.0,0,2,0,1,0,0,0,1,1,2,1,0,0,2,0,4
2025-26,1630611,Gui Santos,1610612744,GSW,22500508,2026-01-05,GSW @ LAC,L,0.0,2,3,1,2,1,2,1,1,2,1,0,0,0,1,6,13
2025-26,1630611,Gui Santos,1610612744,GSW,22500526,2026-01-07,GSW vs. MIL,W,0.0,1,3,0,1,0,0,1,3,4,1,1,0,2,1,2,12
2025-26,1630611,Gui Santos,1610612744,GSW,22500539,2026-01-09,GSW vs. SAC,W,0.0,2,4,0,2,0,0,0,1,1,1,0,0,0,1,4,7
2025-26,1630611,Gui Santos,1610612744,GSW,22500556,2026-01-11,GSW vs. ATL,L,0.0,2,3,1,2,0,0,0,2,2,3,0,1,0,4,5,-11
2025-26,1630611,Gui Santos,1610612744,GSW,22500570,2026-01-13,GSW vs. POR,W,0.0,2,4,2,3,0,0,1,3,4,6,4,0,0,0,6,24
2025-26,1630611,Gui Santos,1610612744,GSW,22500584,2026-01-15,GSW vs. NYK,W,0.0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,3,-2
